Lat_Grid,Lon_Grid,Kode_Klaster,Status_Area
-4.2,127.9,2,BAHAYA (Merah)
-4.2,128.0,2,BAHAYA (Merah)
-4.2,128.1,1,WASPADA (Kuning)
-4.2,128.3,1,WASPADA (Kuning)
-4.2,128.4,1,WASPADA (Kuning)
-4.2,128.6,1,WASPADA (Kuning)
-4.2,128.7,0,AMAN (Hijau)
-4.2,128.8,1,WASPADA (Kuning)
-4.2,128.9,1,WASPADA (Kuning)
-4.2,129.0,2,BAHAYA (Merah)
-4.2,129.1,1,WASPADA (Kuning)
-4.2,129.2,0,AMAN (Hijau)
-4.2,129.3,1,WASPADA (Kuning)
-4.2,129.4,1,WASPADA (Kuning)
-4.2,129.5,1,WASPADA (Kuning)
-4.2,129.6,1,WASPADA (Kuning)
-4.2,129.7,1,WASPADA (Kuning)
-4.2,129.8,1,WASPADA (Kuning)
-4.2,129.9,1,WASPADA (Kuning)
-4.2,130.0,1,WASPADA (Kuning)
-4.2,130.1,1,WASPADA (Kuning)
-4.2,130.8,0,AMAN (Hijau)
-4.2,130.9,0,AMAN (Hijau)
-4.2,131.0,2,BAHAYA (Merah)
-4.2,131.2,1,WASPADA (Kuning)
-4.2,131.5,1,WASPADA (Kuning)
-4.2,131.8,1,WASPADA (Kuning)
-4.2,132.4,2,BAHAYA (Merah)
-4.2,132.5,1,WASPADA (Kuning)
-4.2,132.7,1,WASPADA (Kuning)
-4.2,133.2,1,WASPADA (Kuning)
-4.2,133.5,1,WASPADA (Kuning)
-4.2,133.6,1,WASPADA (Kuning)
-4.2,133.7,1,WASPADA (Kuning)
-4.2,133.8,1,WASPADA (Kuning)
-4.2,133.9,2,BAHAYA (Merah)
-4.2,134.0,1,WASPADA (Kuning)
-4.2,134.1,1,WASPADA (Kuning)
-4.2,134.3,1,WASPADA (Kuning)
-4.2,134.4,1,WASPADA (Kuning)
-4.2,134.6,1,WASPADA (Kuning)
-4.2,134.7,2,BAHAYA (Merah)
-4.2,134.8,1,WASPADA (Kuning)
-4.2,134.9,1,WASPADA (Kuning)
-4.2,135.0,2,BAHAYA (Merah)
-4.2,135.1,1,WASPADA (Kuning)
-4.2,135.2,1,WASPADA (Kuning)
-4.2,135.3,1,WASPADA (Kuning)
-4.2,135.4,1,WASPADA (Kuning)
-4.2,135.5,2,BAHAYA (Merah)
-4.2,135.6,1,WASPADA (Kuning)
-4.2,135.7,1,WASPADA (Kuning)
-4.2,135.9,1,WASPADA (Kuning)
-4.2,136.0,1,WASPADA (Kuning)
-4.2,136.1,1,WASPADA (Kuning)
-4.2,136.2,1,WASPADA (Kuning)
-4.2,136.4,2,BAHAYA (Merah)
-4.2,136.6,1,WASPADA (Kuning)
-4.2,136.7,1,WASPADA (Kuning)
-4.2,136.8,1,WASPADA (Kuning)
-4.2,136.9,0,AMAN (Hijau)
-4.2,137.0,1,WASPADA (Kuning)
-4.2,137.4,1,WASPADA (Kuning)
-4.2,137.5,1,WASPADA (Kuning)
-4.2,137.9,1,WASPADA (Kuning)
-4.2,138.4,2,BAHAYA (Merah)
-4.2,138.5,0,AMAN (Hijau)
-4.2,138.8,1,WASPADA (Kuning)
-4.2,138.9,2,BAHAYA (Merah)
-4.2,139.0,1,WASPADA (Kuning)
-4.2,139.5,2,BAHAYA (Merah)
-4.2,139.8,2,BAHAYA (Merah)
-4.2,140.0,1,WASPADA (Kuning)
-4.2,140.1,1,WASPADA (Kuning)
-4.2,140.2,1,WASPADA (Kuning)
-4.2,140.3,1,WASPADA (Kuning)
-4.2,140.4,1,WASPADA (Kuning)
-4.2,140.6,2,BAHAYA (Merah)
-4.2,140.8,1,WASPADA (Kuning)
-4.2,143.1,2,BAHAYA (Merah)
-4.1,98.8,1,WASPADA (Kuning)
-4.1,99.7,1,WASPADA (Kuning)
-4.1,100.4,2,BAHAYA (Merah)
-4.1,100.5,1,WASPADA (Kuning)
-4.1,100.7,1,WASPADA (Kuning)
-4.1,100.9,1,WASPADA (Kuning)
-4.1,101.0,2,BAHAYA (Merah)
-4.1,101.1,2,BAHAYA (Merah)
-4.1,101.2,1,WASPADA (Kuning)
-4.1,101.3,1,WASPADA (Kuning)
-4.1,101.4,1,WASPADA (Kuning)
-4.1,101.6,2,BAHAYA (Merah)
-4.1,101.8,1,WASPADA (Kuning)
-4.1,101.9,1,WASPADA (Kuning)
-4.1,102.0,1,WASPADA (Kuning)
-4.1,102.1,1,WASPADA (Kuning)
-4.1,102.2,2,BAHAYA (Merah)
-4.1,102.3,2,BAHAYA (Merah)
-4.1,102.4,2,BAHAYA (Merah)
-4.1,102.5,1,WASPADA (Kuning)
-4.1,102.6,2,BAHAYA (Merah)
-4.1,102.7,1,WASPADA (Kuning)
-4.1,102.8,1,WASPADA (Kuning)
-4.1,103.0,2,BAHAYA (Merah)
-4.1,103.1,1,WASPADA (Kuning)
-4.1,103.6,1,WASPADA (Kuning)
-4.1,103.7,1,WASPADA (Kuning)
-4.1,103.8,1,WASPADA (Kuning)
-4.1,118.6,1,WASPADA (Kuning)
-4.1,120.0,1,WASPADA (Kuning)
-4.1,121.4,1,WASPADA (Kuning)
-4.1,121.6,0,AMAN (Hijau)
-4.1,121.7,0,AMAN (Hijau)
-4.1,121.8,0,AMAN (Hijau)
-4.1,121.9,0,AMAN (Hijau)
-4.1,122.0,0,AMAN (Hijau)
-4.1,122.2,0,AMAN (Hijau)
-4.1,122.3,0,AMAN (Hijau)
-4.1,122.4,0,AMAN (Hijau)
-4.1,122.5,0,AMAN (Hijau)
-4.1,122.6,0,AMAN (Hijau)
-4.1,122.7,0,AMAN (Hijau)
-4.1,122.8,1,WASPADA (Kuning)
-4.1,122.9,0,AMAN (Hijau)
-4.1,123.2,1,WASPADA (Kuning)
-4.1,123.4,1,WASPADA (Kuning)
-4.1,123.5,1,WASPADA (Kuning)
-4.1,123.9,2,BAHAYA (Merah)
-4.1,125.1,1,WASPADA (Kuning)
-4.1,126.2,1,WASPADA (Kuning)
-4.1,126.5,1,WASPADA (Kuning)
-4.1,126.7,1,WASPADA (Kuning)
-4.1,127.0,2,BAHAYA (Merah)
-4.1,127.1,2,BAHAYA (Merah)
-4.1,127.2,1,WASPADA (Kuning)
-4.1,127.3,1,WASPADA (Kuning)
-4.1,127.4,2,BAHAYA (Merah)
-4.1,127.5,1,WASPADA (Kuning)
-4.1,127.6,1,WASPADA (Kuning)
-4.1,127.7,2,BAHAYA (Merah)
-4.1,127.8,1,WASPADA (Kuning)
-4.1,127.9,1,WASPADA (Kuning)
-4.1,128.0,1,WASPADA (Kuning)
-4.1,128.1,1,WASPADA (Kuning)
-4.1,128.2,1,WASPADA (Kuning)
-4.1,128.3,1,WASPADA (Kuning)
-4.1,128.4,1,WASPADA (Kuning)
-4.1,128.6,1,WASPADA (Kuning)
-4.1,128.7,1,WASPADA (Kuning)
-4.1,128.8,1,WASPADA (Kuning)
-4.1,128.9,1,WASPADA (Kuning)
-4.1,129.0,1,WASPADA (Kuning)
-4.1,129.1,1,WASPADA (Kuning)
-4.1,129.2,2,BAHAYA (Merah)
-4.1,129.3,1,WASPADA (Kuning)
-4.1,129.4,1,WASPADA (Kuning)
-4.1,129.5,1,WASPADA (Kuning)
-4.1,129.6,2,BAHAYA (Merah)
-4.1,129.7,2,BAHAYA (Merah)
-4.1,129.8,1,WASPADA (Kuning)
-4.1,129.9,1,WASPADA (Kuning)
-4.1,130.1,1,WASPADA (Kuning)
-4.1,130.2,1,WASPADA (Kuning)
-4.1,130.3,1,WASPADA (Kuning)
-4.1,130.4,1,WASPADA (Kuning)
-4.1,130.6,1,WASPADA (Kuning)
-4.1,131.5,1,WASPADA (Kuning)
-4.1,131.6,2,BAHAYA (Merah)
-4.1,131.7,1,WASPADA (Kuning)
-4.1,132.2,1,WASPADA (Kuning)
-4.1,133.0,1,WASPADA (Kuning)
-4.1,133.2,1,WASPADA (Kuning)
-4.1,133.3,1,WASPADA (Kuning)
-4.1,133.4,1,WASPADA (Kuning)
-4.1,133.5,1,WASPADA (Kuning)
-4.1,133.6,1,WASPADA (Kuning)
-4.1,133.7,0,AMAN (Hijau)
-4.1,133.8,1,WASPADA (Kuning)
-4.1,133.9,1,WASPADA (Kuning)
-4.1,134.0,1,WASPADA (Kuning)
-4.1,134.2,1,WASPADA (Kuning)
-4.1,134.3,1,WASPADA (Kuning)
-4.1,134.4,1,WASPADA (Kuning)
-4.1,134.6,2,BAHAYA (Merah)
-4.1,134.8,1,WASPADA (Kuning)
-4.1,134.9,2,BAHAYA (Merah)
-4.1,135.0,2,BAHAYA (Merah)
-4.1,135.1,1,WASPADA (Kuning)
-4.1,135.2,1,WASPADA (Kuning)
-4.1,135.3,1,WASPADA (Kuning)
-4.1,135.4,1,WASPADA (Kuning)
-4.1,135.6,1,WASPADA (Kuning)
-4.1,135.8,1,WASPADA (Kuning)
-4.1,136.0,1,WASPADA (Kuning)
-4.1,136.1,1,WASPADA (Kuning)
-4.1,136.2,1,WASPADA (Kuning)
-4.1,136.3,1,WASPADA (Kuning)
-4.1,136.4,1,WASPADA (Kuning)
-4.1,136.8,1,WASPADA (Kuning)
-4.1,137.1,1,WASPADA (Kuning)
-4.1,137.5,1,WASPADA (Kuning)
-4.1,137.9,1,WASPADA (Kuning)
-4.1,138.3,2,BAHAYA (Merah)
-4.1,138.7,2,BAHAYA (Merah)
-4.1,138.8,1,WASPADA (Kuning)
-4.1,139.0,1,WASPADA (Kuning)
-4.1,139.1,1,WASPADA (Kuning)
-4.1,139.4,1,WASPADA (Kuning)
-4.1,139.6,1,WASPADA (Kuning)
-4.1,139.8,1,WASPADA (Kuning)
-4.1,139.9,1,WASPADA (Kuning)
-4.1,140.0,1,WASPADA (Kuning)
-4.1,140.2,1,WASPADA (Kuning)
-4.1,140.3,1,WASPADA (Kuning)
-4.1,140.4,1,WASPADA (Kuning)
-4.1,140.5,2,BAHAYA (Merah)
-4.1,140.7,1,WASPADA (Kuning)
-4.1,140.8,2,BAHAYA (Merah)
-4.0,99.5,2,BAHAYA (Merah)
-4.0,100.0,1,WASPADA (Kuning)
-4.0,100.3,2,BAHAYA (Merah)
-4.0,100.4,2,BAHAYA (Merah)
-4.0,100.5,1,WASPADA (Kuning)
-4.0,100.6,2,BAHAYA (Merah)
-4.0,100.7,1,WASPADA (Kuning)
-4.0,100.8,1,WASPADA (Kuning)
-4.0,101.0,1,WASPADA (Kuning)
-4.0,101.1,1,WASPADA (Kuning)
-4.0,101.2,1,WASPADA (Kuning)
-4.0,101.3,1,WASPADA (Kuning)
-4.0,101.4,1,WASPADA (Kuning)
-4.0,101.5,1,WASPADA (Kuning)
-4.0,101.6,1,WASPADA (Kuning)
-4.0,101.7,1,WASPADA (Kuning)
-4.0,101.8,2,BAHAYA (Merah)
-4.0,101.9,2,BAHAYA (Merah)
-4.0,102.1,1,WASPADA (Kuning)
-4.0,102.2,1,WASPADA (Kuning)
-4.0,102.3,1,WASPADA (Kuning)
-4.0,102.4,2,BAHAYA (Merah)
-4.0,102.5,1,WASPADA (Kuning)
-4.0,102.7,1,WASPADA (Kuning)
-4.0,102.8,2,BAHAYA (Merah)
-4.0,103.1,2,BAHAYA (Merah)
-4.0,103.3,1,WASPADA (Kuning)
-4.0,103.5,2,BAHAYA (Merah)
-4.0,103.6,1,WASPADA (Kuning)
-4.0,103.7,1,WASPADA (Kuning)
-4.0,104.7,1,WASPADA (Kuning)
-4.0,121.4,0,AMAN (Hijau)
-4.0,121.5,0,AMAN (Hijau)
-4.0,121.6,0,AMAN (Hijau)
-4.0,121.7,0,AMAN (Hijau)
-4.0,121.8,0,AMAN (Hijau)
-4.0,121.9,0,AMAN (Hijau)
-4.0,122.0,0,AMAN (Hijau)
-4.0,122.3,0,AMAN (Hijau)
-4.0,122.4,0,AMAN (Hijau)
-4.0,122.5,0,AMAN (Hijau)
-4.0,122.6,0,AMAN (Hijau)
-4.0,122.7,0,AMAN (Hijau)
-4.0,122.8,0,AMAN (Hijau)
-4.0,122.9,1,WASPADA (Kuning)
-4.0,123.4,1,WASPADA (Kuning)
-4.0,126.1,1,WASPADA (Kuning)
-4.0,126.3,2,BAHAYA (Merah)
-4.0,126.4,2,BAHAYA (Merah)
-4.0,126.5,1,WASPADA (Kuning)
-4.0,126.8,1,WASPADA (Kuning)
-4.0,126.9,1,WASPADA (Kuning)
-4.0,127.1,1,WASPADA (Kuning)
-4.0,127.3,1,WASPADA (Kuning)
-4.0,127.4,1,WASPADA (Kuning)
-4.0,127.5,1,WASPADA (Kuning)
-4.0,127.6,2,BAHAYA (Merah)
-4.0,127.7,1,WASPADA (Kuning)
-4.0,127.8,2,BAHAYA (Merah)
-4.0,127.9,1,WASPADA (Kuning)
-4.0,128.0,2,BAHAYA (Merah)
-4.0,128.1,2,BAHAYA (Merah)
-4.0,128.2,1,WASPADA (Kuning)
-4.0,128.3,1,WASPADA (Kuning)
-4.0,128.4,1,WASPADA (Kuning)
-4.0,128.5,1,WASPADA (Kuning)
-4.0,128.6,1,WASPADA (Kuning)
-4.0,128.7,1,WASPADA (Kuning)
-4.0,128.8,2,BAHAYA (Merah)
-4.0,128.9,2,BAHAYA (Merah)
-4.0,129.0,1,WASPADA (Kuning)
-4.0,129.1,1,WASPADA (Kuning)
-4.0,129.2,1,WASPADA (Kuning)
-4.0,129.3,1,WASPADA (Kuning)
-4.0,129.4,1,WASPADA (Kuning)
-4.0,129.5,1,WASPADA (Kuning)
-4.0,129.6,1,WASPADA (Kuning)
-4.0,129.7,1,WASPADA (Kuning)
-4.0,129.8,1,WASPADA (Kuning)
-4.0,129.9,1,WASPADA (Kuning)
-4.0,130.0,1,WASPADA (Kuning)
-4.0,130.3,1,WASPADA (Kuning)
-4.0,130.5,1,WASPADA (Kuning)
-4.0,130.7,2,BAHAYA (Merah)
-4.0,130.9,1,WASPADA (Kuning)
-4.0,131.0,1,WASPADA (Kuning)
-4.0,131.1,1,WASPADA (Kuning)
-4.0,131.2,2,BAHAYA (Merah)
-4.0,131.3,2,BAHAYA (Merah)
-4.0,131.4,1,WASPADA (Kuning)
-4.0,131.5,1,WASPADA (Kuning)
-4.0,131.8,1,WASPADA (Kuning)
-4.0,131.9,1,WASPADA (Kuning)
-4.0,133.0,2,BAHAYA (Merah)
-4.0,133.2,1,WASPADA (Kuning)
-4.0,133.3,1,WASPADA (Kuning)
-4.0,133.4,1,WASPADA (Kuning)
-4.0,133.5,0,AMAN (Hijau)
-4.0,133.6,2,BAHAYA (Merah)
-4.0,133.7,2,BAHAYA (Merah)
-4.0,133.8,1,WASPADA (Kuning)
-4.0,133.9,1,WASPADA (Kuning)
-4.0,134.0,1,WASPADA (Kuning)
-4.0,134.1,1,WASPADA (Kuning)
-4.0,134.4,1,WASPADA (Kuning)
-4.0,134.6,1,WASPADA (Kuning)
-4.0,134.8,0,AMAN (Hijau)
-4.0,134.9,1,WASPADA (Kuning)
-4.0,135.0,1,WASPADA (Kuning)
-4.0,135.1,1,WASPADA (Kuning)
-4.0,135.2,1,WASPADA (Kuning)
-4.0,135.3,2,BAHAYA (Merah)
-4.0,135.4,1,WASPADA (Kuning)
-4.0,135.5,1,WASPADA (Kuning)
-4.0,135.6,1,WASPADA (Kuning)
-4.0,135.8,1,WASPADA (Kuning)
-4.0,135.9,1,WASPADA (Kuning)
-4.0,136.0,1,WASPADA (Kuning)
-4.0,136.1,1,WASPADA (Kuning)
-4.0,136.2,1,WASPADA (Kuning)
-4.0,136.3,2,BAHAYA (Merah)
-4.0,136.4,1,WASPADA (Kuning)
-4.0,136.5,2,BAHAYA (Merah)
-4.0,136.6,2,BAHAYA (Merah)
-4.0,136.7,1,WASPADA (Kuning)
-4.0,136.8,1,WASPADA (Kuning)
-4.0,136.9,1,WASPADA (Kuning)
-4.0,137.0,1,WASPADA (Kuning)
-4.0,137.4,1,WASPADA (Kuning)
-4.0,137.5,1,WASPADA (Kuning)
-4.0,137.9,1,WASPADA (Kuning)
-4.0,138.4,2,BAHAYA (Merah)
-4.0,138.5,1,WASPADA (Kuning)
-4.0,138.7,0,AMAN (Hijau)
-4.0,139.0,2,BAHAYA (Merah)
-4.0,139.1,2,BAHAYA (Merah)
-4.0,139.2,1,WASPADA (Kuning)
-4.0,139.3,2,BAHAYA (Merah)
-4.0,139.8,1,WASPADA (Kuning)
-4.0,139.9,1,WASPADA (Kuning)
-4.0,140.1,1,WASPADA (Kuning)
-4.0,140.2,1,WASPADA (Kuning)
-4.0,140.3,2,BAHAYA (Merah)
-4.0,140.7,1,WASPADA (Kuning)
-4.0,141.0,1,WASPADA (Kuning)
-3.9,99.0,1,WASPADA (Kuning)
-3.9,99.2,1,WASPADA (Kuning)
-3.9,99.3,1,WASPADA (Kuning)
-3.9,99.5,1,WASPADA (Kuning)
-3.9,99.7,1,WASPADA (Kuning)
-3.9,100.0,1,WASPADA (Kuning)
-3.9,100.2,2,BAHAYA (Merah)
-3.9,100.4,1,WASPADA (Kuning)
-3.9,100.5,1,WASPADA (Kuning)
-3.9,100.6,1,WASPADA (Kuning)
-3.9,100.9,1,WASPADA (Kuning)
-3.9,101.0,2,BAHAYA (Merah)
-3.9,101.1,2,BAHAYA (Merah)
-3.9,101.2,1,WASPADA (Kuning)
-3.9,101.3,1,WASPADA (Kuning)
-3.9,101.5,1,WASPADA (Kuning)
-3.9,101.6,1,WASPADA (Kuning)
-3.9,101.7,1,WASPADA (Kuning)
-3.9,101.8,2,BAHAYA (Merah)
-3.9,102.0,1,WASPADA (Kuning)
-3.9,102.2,1,WASPADA (Kuning)
-3.9,102.3,2,BAHAYA (Merah)
-3.9,102.4,1,WASPADA (Kuning)
-3.9,102.5,1,WASPADA (Kuning)
-3.9,102.6,2,BAHAYA (Merah)
-3.9,103.1,1,WASPADA (Kuning)
-3.9,103.2,1,WASPADA (Kuning)
-3.9,103.5,1,WASPADA (Kuning)
-3.9,103.7,1,WASPADA (Kuning)
-3.9,118.7,1,WASPADA (Kuning)
-3.9,119.1,1,WASPADA (Kuning)
-3.9,119.6,2,BAHAYA (Merah)
-3.9,119.7,1,WASPADA (Kuning)
-3.9,121.2,2,BAHAYA (Merah)
-3.9,121.8,1,WASPADA (Kuning)
-3.9,121.9,0,AMAN (Hijau)
-3.9,122.0,1,WASPADA (Kuning)
-3.9,122.2,0,AMAN (Hijau)
-3.9,122.3,0,AMAN (Hijau)
-3.9,122.4,0,AMAN (Hijau)
-3.9,122.5,0,AMAN (Hijau)
-3.9,122.6,0,AMAN (Hijau)
-3.9,122.7,0,AMAN (Hijau)
-3.9,122.8,0,AMAN (Hijau)
-3.9,123.4,1,WASPADA (Kuning)
-3.9,123.9,1,WASPADA (Kuning)
-3.9,124.0,1,WASPADA (Kuning)
-3.9,124.7,1,WASPADA (Kuning)
-3.9,125.7,1,WASPADA (Kuning)
-3.9,126.1,1,WASPADA (Kuning)
-3.9,126.2,1,WASPADA (Kuning)
-3.9,126.3,2,BAHAYA (Merah)
-3.9,126.4,2,BAHAYA (Merah)
-3.9,126.7,1,WASPADA (Kuning)
-3.9,126.8,1,WASPADA (Kuning)
-3.9,126.9,1,WASPADA (Kuning)
-3.9,127.0,1,WASPADA (Kuning)
-3.9,127.1,1,WASPADA (Kuning)
-3.9,127.2,2,BAHAYA (Merah)
-3.9,127.3,1,WASPADA (Kuning)
-3.9,127.5,2,BAHAYA (Merah)
-3.9,127.6,2,BAHAYA (Merah)
-3.9,127.7,2,BAHAYA (Merah)
-3.9,127.8,2,BAHAYA (Merah)
-3.9,127.9,1,WASPADA (Kuning)
-3.9,128.1,1,WASPADA (Kuning)
-3.9,128.2,1,WASPADA (Kuning)
-3.9,128.4,1,WASPADA (Kuning)
-3.9,128.5,1,WASPADA (Kuning)
-3.9,128.6,1,WASPADA (Kuning)
-3.9,128.7,1,WASPADA (Kuning)
-3.9,128.8,1,WASPADA (Kuning)
-3.9,128.9,1,WASPADA (Kuning)
-3.9,129.0,1,WASPADA (Kuning)
-3.9,129.1,1,WASPADA (Kuning)
-3.9,129.2,1,WASPADA (Kuning)
-3.9,129.4,1,WASPADA (Kuning)
-3.9,129.5,1,WASPADA (Kuning)
-3.9,129.6,1,WASPADA (Kuning)
-3.9,129.7,1,WASPADA (Kuning)
-3.9,129.8,1,WASPADA (Kuning)
-3.9,129.9,1,WASPADA (Kuning)
-3.9,130.0,1,WASPADA (Kuning)
-3.9,130.1,1,WASPADA (Kuning)
-3.9,130.2,1,WASPADA (Kuning)
-3.9,130.3,0,AMAN (Hijau)
-3.9,130.4,0,AMAN (Hijau)
-3.9,130.8,1,WASPADA (Kuning)
-3.9,130.9,1,WASPADA (Kuning)
-3.9,131.0,1,WASPADA (Kuning)
-3.9,131.1,1,WASPADA (Kuning)
-3.9,131.2,1,WASPADA (Kuning)
-3.9,131.3,2,BAHAYA (Merah)
-3.9,131.4,2,BAHAYA (Merah)
-3.9,131.5,1,WASPADA (Kuning)
-3.9,131.9,1,WASPADA (Kuning)
-3.9,132.1,1,WASPADA (Kuning)
-3.9,133.2,1,WASPADA (Kuning)
-3.9,133.3,1,WASPADA (Kuning)
-3.9,133.4,1,WASPADA (Kuning)
-3.9,133.7,0,AMAN (Hijau)
-3.9,133.8,1,WASPADA (Kuning)
-3.9,133.9,1,WASPADA (Kuning)
-3.9,134.0,1,WASPADA (Kuning)
-3.9,134.1,1,WASPADA (Kuning)
-3.9,134.3,1,WASPADA (Kuning)
-3.9,134.4,1,WASPADA (Kuning)
-3.9,134.5,1,WASPADA (Kuning)
-3.9,134.6,1,WASPADA (Kuning)
-3.9,134.7,1,WASPADA (Kuning)
-3.9,134.8,1,WASPADA (Kuning)
-3.9,134.9,1,WASPADA (Kuning)
-3.9,135.2,1,WASPADA (Kuning)
-3.9,135.3,1,WASPADA (Kuning)
-3.9,135.4,2,BAHAYA (Merah)
-3.9,135.6,1,WASPADA (Kuning)
-3.9,135.7,1,WASPADA (Kuning)
-3.9,135.9,1,WASPADA (Kuning)
-3.9,136.0,1,WASPADA (Kuning)
-3.9,136.1,1,WASPADA (Kuning)
-3.9,136.2,1,WASPADA (Kuning)
-3.9,136.3,2,BAHAYA (Merah)
-3.9,136.4,2,BAHAYA (Merah)
-3.9,136.8,1,WASPADA (Kuning)
-3.9,136.9,1,WASPADA (Kuning)
-3.9,137.1,1,WASPADA (Kuning)
-3.9,137.2,1,WASPADA (Kuning)
-3.9,137.3,1,WASPADA (Kuning)
-3.9,138.0,1,WASPADA (Kuning)
-3.9,138.1,2,BAHAYA (Merah)
-3.9,138.2,1,WASPADA (Kuning)
-3.9,138.4,1,WASPADA (Kuning)
-3.9,138.5,1,WASPADA (Kuning)
-3.9,138.6,1,WASPADA (Kuning)
-3.9,138.7,1,WASPADA (Kuning)
-3.9,139.1,2,BAHAYA (Merah)
-3.9,139.3,1,WASPADA (Kuning)
-3.9,139.6,1,WASPADA (Kuning)
-3.9,139.7,1,WASPADA (Kuning)
-3.9,139.9,1,WASPADA (Kuning)
-3.9,140.0,1,WASPADA (Kuning)
-3.9,140.1,1,WASPADA (Kuning)
-3.9,140.2,2,BAHAYA (Merah)
-3.9,140.3,1,WASPADA (Kuning)
-3.9,140.4,1,WASPADA (Kuning)
-3.9,140.5,1,WASPADA (Kuning)
-3.9,140.6,1,WASPADA (Kuning)
-3.8,99.1,1,WASPADA (Kuning)
-3.8,99.5,1,WASPADA (Kuning)
-3.8,99.6,1,WASPADA (Kuning)
-3.8,99.7,1,WASPADA (Kuning)
-3.8,99.8,1,WASPADA (Kuning)
-3.8,99.9,1,WASPADA (Kuning)
-3.8,100.0,2,BAHAYA (Merah)
-3.8,100.1,2,BAHAYA (Merah)
-3.8,100.2,2,BAHAYA (Merah)
-3.8,100.5,1,WASPADA (Kuning)
-3.8,100.6,2,BAHAYA (Merah)
-3.8,100.7,1,WASPADA (Kuning)
-3.8,100.8,1,WASPADA (Kuning)
-3.8,100.9,1,WASPADA (Kuning)
-3.8,101.0,2,BAHAYA (Merah)
-3.8,101.1,1,WASPADA (Kuning)
-3.8,101.2,1,WASPADA (Kuning)
-3.8,101.3,1,WASPADA (Kuning)
-3.8,101.4,1,WASPADA (Kuning)
-3.8,101.5,2,BAHAYA (Merah)
-3.8,101.6,2,BAHAYA (Merah)
-3.8,101.7,1,WASPADA (Kuning)
-3.8,101.8,1,WASPADA (Kuning)
-3.8,101.9,1,WASPADA (Kuning)
-3.8,102.0,1,WASPADA (Kuning)
-3.8,102.3,1,WASPADA (Kuning)
-3.8,102.4,1,WASPADA (Kuning)
-3.8,102.6,1,WASPADA (Kuning)
-3.8,102.7,1,WASPADA (Kuning)
-3.8,102.9,1,WASPADA (Kuning)
-3.8,103.4,2,BAHAYA (Merah)
-3.8,103.7,0,AMAN (Hijau)
-3.8,103.8,1,WASPADA (Kuning)
-3.8,104.3,1,WASPADA (Kuning)
-3.8,118.7,1,WASPADA (Kuning)
-3.8,119.3,1,WASPADA (Kuning)
-3.8,119.4,1,WASPADA (Kuning)
-3.8,119.7,2,BAHAYA (Merah)
-3.8,120.0,0,AMAN (Hijau)
-3.8,120.1,2,BAHAYA (Merah)
-3.8,120.2,1,WASPADA (Kuning)
-3.8,121.5,1,WASPADA (Kuning)
-3.8,122.2,0,AMAN (Hijau)
-3.8,122.3,0,AMAN (Hijau)
-3.8,122.4,0,AMAN (Hijau)
-3.8,122.5,0,AMAN (Hijau)
-3.8,122.6,1,WASPADA (Kuning)
-3.8,122.7,1,WASPADA (Kuning)
-3.8,122.8,2,BAHAYA (Merah)
-3.8,123.3,2,BAHAYA (Merah)
-3.8,123.4,2,BAHAYA (Merah)
-3.8,126.0,1,WASPADA (Kuning)
-3.8,126.1,2,BAHAYA (Merah)
-3.8,126.3,1,WASPADA (Kuning)
-3.8,126.8,1,WASPADA (Kuning)
-3.8,126.9,1,WASPADA (Kuning)
-3.8,127.2,1,WASPADA (Kuning)
-3.8,127.4,2,BAHAYA (Merah)
-3.8,127.5,1,WASPADA (Kuning)
-3.8,127.6,1,WASPADA (Kuning)
-3.8,127.7,2,BAHAYA (Merah)
-3.8,127.8,2,BAHAYA (Merah)
-3.8,127.9,1,WASPADA (Kuning)
-3.8,128.0,1,WASPADA (Kuning)
-3.8,128.1,1,WASPADA (Kuning)
-3.8,128.2,0,AMAN (Hijau)
-3.8,128.3,0,AMAN (Hijau)
-3.8,128.4,1,WASPADA (Kuning)
-3.8,128.5,1,WASPADA (Kuning)
-3.8,128.6,1,WASPADA (Kuning)
-3.8,128.7,1,WASPADA (Kuning)
-3.8,128.8,1,WASPADA (Kuning)
-3.8,128.9,1,WASPADA (Kuning)
-3.8,129.0,1,WASPADA (Kuning)
-3.8,129.1,1,WASPADA (Kuning)
-3.8,129.2,1,WASPADA (Kuning)
-3.8,129.3,2,BAHAYA (Merah)
-3.8,129.4,1,WASPADA (Kuning)
-3.8,129.7,1,WASPADA (Kuning)
-3.8,129.9,1,WASPADA (Kuning)
-3.8,130.0,2,BAHAYA (Merah)
-3.8,130.1,1,WASPADA (Kuning)
-3.8,130.3,1,WASPADA (Kuning)
-3.8,130.4,1,WASPADA (Kuning)
-3.8,130.5,1,WASPADA (Kuning)
-3.8,130.8,1,WASPADA (Kuning)
-3.8,131.0,0,AMAN (Hijau)
-3.8,131.1,1,WASPADA (Kuning)
-3.8,131.2,1,WASPADA (Kuning)
-3.8,131.3,1,WASPADA (Kuning)
-3.8,131.4,1,WASPADA (Kuning)
-3.8,131.5,1,WASPADA (Kuning)
-3.8,131.6,1,WASPADA (Kuning)
-3.8,133.3,1,WASPADA (Kuning)
-3.8,133.4,1,WASPADA (Kuning)
-3.8,133.5,1,WASPADA (Kuning)
-3.8,133.6,0,AMAN (Hijau)
-3.8,133.7,0,AMAN (Hijau)
-3.8,133.8,1,WASPADA (Kuning)
